Item_Description
ST. BERNARDUS,ST. BERNARDUSST. BERNARDUS,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,8%,GLASS,BOTTLE,,750ML,X1,
HEINEKEN,MAES (HEINEKEN)MAES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,250ML,X6,
HEINEKEN,HEINEKENHEINEKEN,BEER,LAGER,BLONDE/GOLD,,,,5%,METAL,CAN,,330ML,X1,
MAHOU SAN MIGUEL,SAN MIGUEL (MAHOU SAN MIGUEL)SAN MIGUEL,BEER,LAGER,BLONDE/GOLD,,,,5.4%,METAL,CAN,,330ML,X1,
AHOLD DELHAIZE,DELHAIZEDELHAIZE,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X6,
ANHEUSER BUSCH INBEV,HOEGAARDENHOEGAARDEN,BEER,ALE,AMBER/COPPER,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,PALE ALE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,INC 1 FREE
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,ALE,BLONDE/GOLD,,HONEY & FLOWER,MIEL & FLEURS DES CHAMPS,5.5%,GLASS,BOTTLE,,750ML,X1,
DU BOCQ,TRIPLE MOINETRIPLE MOINE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,7.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
PALM,ESTAMINET (PALM)ESTAMINET,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,,250ML,X1,
DUBUISSON,CUVEE DES TROLLSCUVEE DES TROLLS,BEER,PALE ALE,BLONDE/GOLD,,,,7%,METAL,KEG,,5000ML,X1,
ANHEUSER BUSCH INBEV,CORONA (ANHEUSER BUSCH INBEV)CORONA EXTRA,BEER,LAGER,BLONDE/GOLD,,,,4.5%,GLASS,BOTTLE,,355ML,X6,
DUVEL MOORTGAT,DUVELDUVEL,BEER,ALE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,+GLASSES
AHOLD DELHAIZE,UNBRANDED (AHOLD DELHAIZE)UNBRANDED,BEER,,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,+GLASSES
ANHEUSER BUSCH INBEV,BELLE VUEBELLE VUE,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,5.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
CARLSBERG,CARLSBERGCARLSBERG,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.5%,METAL,CAN,,330ML,X6,
CARREFOUR,UNBRANDED (CARREFOUR)UNBRANDED,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,3.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X6,
CARLSBERG,GRIMBERGEN (CARLSBERG)GRIMBERGEN,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,2EUR OFF
CORMAN COLLINS,LA MERVEILLEUSE DE CHEVREMONTLA MERVEILLEUSE DE CHEVREMONT,BEER,,,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
FRIART,UNBRANDED (FRIART)UNBRANDED,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X8,
ORVAL,ORVALORVAL,BEER,ALE,BLONDE/GOLD,,,,6.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X8,
DUVEL MOORTGAT,MAREDSOUS (DUVEL MOORTGAT)MAREDSOUS,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,10%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X8,
ANHEUSER BUSCH INBEV,LEFFELEFFE ROYALE,BEER,ALE,BLONDE/GOLD,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
SILLY,VILLEEVILLEE LE PLAISIR FOU A LEAU DE VILLEE,BEER,ALE,BLONDE/GOLD,,,,5.9%,GLASS,BOTTLE,,330ML,X3,+1 FREE
BRUNEHAUT,ABBAYE DE ST. AMANDABBAYE DE ST. AMAND,BEER,ALE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,,750ML,X1,
PALM,PALM (PALM)PALM,BEER,ALE,AMBER/COPPER,,,,5.2%,METAL,CAN,,330ML,X24,
CARLSBERG,OKOCIMOKOCIM,BEER,LAGER,BLONDE/GOLD,,,,7%,METAL,CAN,,500ML,X1,
HEINEKEN,OP ALEOP ALE,BEER,ALE,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X12,+METRE RUBAN
HET ANKER,GOUDEN CAROLUSGOUDEN CAROLUS,BEER,,,,,,10%,GLASS,BOTTLE,,750ML,X1,
ANHEUSER BUSCH INBEV,STELLA ARTOISSTELLA ARTOIS,BEER,LAGER,BLONDE/GOLD,,,,4.8%,METAL,CAN,,330ML,X6,
BAVIK,WITTEKERKEWITTEKERKE,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,,250ML,X6,
BOON,BOON (BOON)BOON,BEER,GUEUZE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,375ML,X1,
BRASSERIE LEFEBVRE,BELGIAN FRAMBOISESBELGIAN FRAMBOISES,BEER,FRUIT BEER,BLONDE/GOLD,,,,3.5%,GLASS,BOTTLE,,750ML,X1,
JOHN MARTIN,MARTINS (JOHN MARTIN)MARTINS,BEER,PALE ALE,AMBER/COPPER,,,,5.8%,GLASS,BOTTLE,,330ML,X1,
VAN EECKE,VLASBIERVLASBIER,BEER,ALE,BLONDE/GOLD,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
HEINEKEN,ZYWIEC (HEINEKEN)ZYWIEC,BEER,LAGER,BLONDE/GOLD,,,,5.6%,METAL,CAN,,500ML,X1,
ST. FEUILLIEN,ST. FEUILLIENST. FEUILLIEN,BEER,ALE,BLONDE/GOLD,,,,9.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
VAN HONSEBROUCK,KASTEEL (VAN HONSEBROUCK)KASTEEL,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,+GLASS
LA BINCHOISE,BELENOSBELENOS,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,,330ML,X4,
HAACHT,MYSTIC (HAACHT)MYSTIC,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,LIME,LIME,3.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
HEINEKEN,MAES (HEINEKEN)MAES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,500ML,X1,
VANUXEEM,QUEUE DE CHARRUEQUEUE DE CHARRUE PLOEGSTEERT,BEER,LAGER,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,,750ML,X1,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X1,
VAN DEN BOSSCHE,KERST PATERKERST PATER,BEER,,AMBER/COPPER,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,FRANZISKANERFRANZISKANER PERFECT DRAFT,BEER,WEISSBIER/WEIZENBIER,BLONDE/GOLD,,,,5%,METAL,KEG,REFILLABLE PACKAGING,6000ML,X1,
ST. FEUILLIEN,ST. FEUILLIENST. FEUILLIEN,BEER,SAISON,BLONDE/GOLD,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
ROMAN (BREWERY),ENAMEENAME,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X3,
BRASSERIE DUPONT,SAISON DUPONTSAISON DUPONT,BEER,SAISON,BLONDE/GOLD,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
HEINEKEN,DESPERADOSDESPERADOS,BEER,LAGER,BLONDE/GOLD,,LIQUOR,TEQUILA,5.9%,GLASS,BOTTLE,,330ML,X1,
HET ANKER,GOUDEN CAROLUSGOUDEN CAROLUS,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,,330ML,X3,INC 1 FREE
ST. BERNARDUS,ST. BERNARDUSST. BERNARDUS,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
JOHN MARTIN,DOMINUS (JOHN MARTIN)DOMINUS,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,ASSORTED,GLASS,BOTTLE,,750ML,X2,+GIFT
ANHEUSER BUSCH INBEV,BUDBUD,BEER,LAGER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,,330ML,X24,
VAN DEN BOSSCHE,PATER LIEVENPATER LIEVEN,BEER,,AMBER/COPPER,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
ANHEUSER BUSCH INBEV,BELLE VUEBELLE VUE EXTRA,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,4.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,
DE DOOL,TER DOLENTER DOLEN,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,4.5%,GLASS,BOTTLE,,330ML,X1,
CASTELAIN,CH'TI (CASTELAIN)CH'TI,BEER,BIERE DE GARDE,BLONDE/GOLD,,,,6.4%,GLASS,BOTTLE,,750ML,X1,
ANHEUSER BUSCH INBEV,STELLA ARTOISSTELLA ARTOIS,BEER,LAGER,BLONDE/GOLD,,,,4.8%,METAL,CAN,,500ML,X1,
GRAIN D'ORGE,AMBRE FLANDRESAMBRE FLANDRES,BEER,BIERE DE GARDE,AMBER/COPPER,,,,6.8%,GLASS,BOTTLE,,750ML,X1,
BAVIK,BAVIKBAVIK,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
ANHEUSER BUSCH INBEV,PIEDBOEUFPIEDBOEUF,BEER LOW/NO ALCOHOL,LAGER,BLONDE/GOLD,,,,1.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
ANHEUSER BUSCH INBEV,BELLE VUEBELLE VUE,BEER LOW/NO ALCOHOL,KRIEK,RED/RUBY,,CHERRY,CHERRY,1%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
ANHEUSER BUSCH INBEV,LÌÐWENBRÌãULÌÐWENBRÌãU PERFECT DRAFT,BEER,LAGER,BLONDE/GOLD,,,,5.2%,METAL,KEG,REFILLABLE PACKAGING,6000ML,X1,
VAN STEENBERGE,PIRAATPIRAAT,BEER,ALE,BLONDE/GOLD,,,,11.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
HEINEKEN,MAES (HEINEKEN)MAES,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,275ML,X9,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
PALM,PALM (PALM)PALM,BEER,ALE,AMBER/COPPER,,,,7.5%,GLASS,BOTTLE,,330ML,X24,
BOCKOR,OMEROMER,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
ANHEUSER BUSCH INBEV,JUPILERJUPILER FORCE,BEER LOW/NO ALCOHOL,PILS/PILSENER/PILSNER,BLONDE/GOLD,,ORANGE,BLOOD RED ORANGE,0%,METAL,CAN,,330ML,X6,
DUVEL MOORTGAT,MAREDSOUS (DUVEL MOORTGAT)MAREDSOUS,BEER,ALE,AMBER/COPPER,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X8,
DU BOCQ,DEUGNIETDEUGNIET,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
HUYGHE (BREWERY),DELIRIUMDELIRIUM,BEER,ALE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,,330ML,X4,+GLASS
DUBUISSON,CUVEE DES TROLLSCUVEE DES TROLLS,BEER,PALE ALE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,,750ML,X1,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X6,15% OFF PRICE
BIERES DE CHIMAY,CHIMAYCHIMAY,BEER,ALE,AMBER/COPPER,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
HEINEKEN,WARKA (HEINEKEN)WARKA,BEER,LAGER,AMBER/COPPER,,,,6.5%,METAL,CAN,,500ML,X1,
BRASSERIE DUPONT,MOINETTEMOINETTE,BEER,ALE,AMBER/COPPER,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
ROMAN (BREWERY),ROMAN (ROMAN (BREWERY))ROMAN,BEER,ALE,AMBER/COPPER,,,,5.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
CARREFOUR,'S LANDS SOUVENIRS/ SOUVENIRS DU TERROIR'S LANDS SOUVENIRS/ SOUVENIRS DU TERROIR,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,4%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X4,
HEINEKEN,CRISTAL ALKENCRISTAL ALKEN,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,INC 4 FREE
HAACHT,CHARLES QUINT (HAACHT)CHARLES QUINT OMMEGANG,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X8,
ANTWERPSE BROUW COMPAGNIE,SEEFBIERSEEFBIER ORIGINEEL ANTWERPS,BEER,ALE,BLONDE/GOLD,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
CARLSBERG,GRIMBERGEN (CARLSBERG)GRIMBERGEN,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ROMAN (BREWERY),SLOEBERSLOEBER,BEER,ALE,BLONDE/GOLD,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
PALM,RODENBACHRODENBACH,BEER,OUD BRUIN,AMBER/COPPER,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
ROMAN (BREWERY),ADRIAEN BROUWERADRIAEN BROUWER,BEER,ALE,BLACK/DARK,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
VAN HONSEBROUCK,KASTEEL (VAN HONSEBROUCK)KASTEEL,BEER,FRUIT BEER,RED/RUBY,,CHERRY,CHERRY,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BRASSERIE LEFEBVRE,HOPUSHOPUS,BEER,ALE,BLONDE/GOLD,,,,8.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
BITBURGER,BITBURGERBITBURGER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.8%,GLASS,BOTTLE,,330ML,X1,
BAVIK,WITTEKERKEWITTEKERKE,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,5.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
HEINEKEN,MORT SUBITEMORT SUBITE,BEER,LAMBIC/LAMBIEK,RED/RUBY,,CHERRY,BLACK CHERRY,4.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,
ST. BERNARDUS,ST. BERNARDUSST. BERNARDUS,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,6.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
BOCKOR,JACOBINSJACOBINS,BEER,FRUIT BEER,BLACK/DARK,,PASSION FRUIT,PASSION,3%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
HEINEKEN,MORT SUBITEMORT SUBITE X TREME,BEER,LAMBIC/LAMBIEK,RED/RUBY,,CHERRY,CHERRY,4.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
ST. JOZEF,OPS ALEOPS ALE,BEER,ALE,BLONDE/GOLD,,,,5.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,
HEINEKEN,HEINEKENHEINEKEN,BEER,LAGER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,,250ML,X1,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,ALE,RED/RUBY,,FRUIT & ROSE,FRUIT ROUGES & BOIS DE ROSE,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,+1 FREE
ABBAYE DU VAL DIEU,VAL DIEU (ABBAYE DU VAL DIEU)VAL DIEU,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
SILLY,SILLY (SILLY)SILLY,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
PALM,RODENBACHRODENBACH,BEER,OUD BRUIN,AMBER/COPPER,,,,6%,GLASS,BOTTLE,,330ML,X1,
BRASSERIE LEFEBVRE,MOEDER OVERSTEMOEDER OVERSTE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,,750ML,X1,
VAN HONSEBROUCK,KASTEEL (VAN HONSEBROUCK)KASTEEL,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,11%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
LIEFMANS,LIEFMANSLIEFMANS,BEER,OUD BRUIN,BLACK/DARK,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
BRASSERIE SAINTE HELENE,BLACK MAMBA (BRASSERIE SAINTE HELENE)BLACK MAMBA,BEER,STOUT,BLACK/DARK,,,,4.3%,GLASS,BOTTLE,,750ML,X1,
BRASSERIE DES LEGENDES,BRASSERIE DES GEANTSBRASSERIE DES GEANTS,BEER,FRUIT BEER,RED/RUBY,,BLACKCURRANT,BLACKCURRANT,3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X5,+1 FREE
VAN STEENBERGE,ZWIJNTJEZWIJNTJE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,,330ML,X1,
HUYGHE (BREWERY),FLORIS (HUYGHE (BREWERY))FLORIS,BEER,LAGER,BLONDE/GOLD,,STRAWBERRY,FRAISE,3.6%,GLASS,BOTTLE,,330ML,X1,
BAVARIA,LA TRAPPELA TRAPPE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
DUVEL MOORTGAT,DUVELDUVEL,BEER,ALE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
ANHEUSER BUSCH INBEV,BELLE VUEBELLE VUE,BEER LOW/NO ALCOHOL,KRIEK,RED/RUBY,,CHERRY,CHERRY,1%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,
CESAR,CESAR (CESAR)CESAR,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,HOEGAARDENHOEGAARDEN,BEER LOW/NO ALCOHOL,WHEAT BEER,RED/RUBY,,RASPBERRY,RASPBERRY,0%,METAL,CAN,,330ML,X4,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X8,
VITAMALZ,VITAMALZVITAMALZ,BEER LOW/NO ALCOHOL,MALT/MALZ,BLONDE/GOLD,,,,0%,GLASS,BOTTLE,,330ML,X6,
HEINEKEN,AFFLIGEM (HEINEKEN)AFFLIGEM,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
HEINEKEN,HEINEKENHEINEKEN,BEER,LAGER,BLONDE/GOLD,,,,5%,METAL,CAN,,330ML,X1,
PAULANER,PAULANERPAULANER,BEER,WEISSBIER/WEIZENBIER,BLONDE/GOLD,,,,5.5%,METAL,CAN,,500ML,X1,
ANHEUSER BUSCH INBEV,JUPILERJUPILER TAURO,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,6.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
SCHELDEBROUWERIJ,STRANDGAPERSTRANDGAPER,BEER,ALE,BLONDE/GOLD,,,,6.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,BELLE VUEBELLE VUE,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,5.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
LINDEMANS,LINDEMANS (LINDEMANS)LINDEMANS,BEER,LAMBIC/LAMBIEK,BLONDE/GOLD,,,,4.2%,GLASS,BOTTLE,,750ML,X1,
BRASSERIE LEFEBVRE,HOPUSHOPUS,BEER,ALE,BLONDE/GOLD,,,,8.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
STERKENS,ST. SEBASTIAANST. SEBASTIAAN,BEER,,AMBER/COPPER,,,,6.9%,GLASS,BOTTLE,,500ML,X1,
HET ANKER,GOUDEN CAROLUSGOUDEN CAROLUS,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
METRO,FELSGOLD (METRO)FELSGOLD,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.7%,METAL,CAN,,500ML,X24,
DUVEL MOORTGAT,VEDETTVEDETT,BEER,LAGER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X6,
JOHN MARTIN,WATERLOO (JOHN MARTIN)WATERLOO,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
ROMAN (BREWERY),GENTSE STROPGENTSE STROP FIER GENTS,BEER,ALE,BLONDE/GOLD,,,,6.9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BAVARIA,BAVARIA (BAVARIA)BAVARIA 0.0%,BEER LOW/NO ALCOHOL,MALT/MALZ,BLONDE/GOLD,,,,0%,METAL,CAN,,330ML,X1,
BAVIK,PETRUS (BAVIK)PETRUS,BEER,ALE,BLONDE/GOLD,,,,6.6%,GLASS,BOTTLE,,330ML,X1,
ABBAYE ST. REMY,TRAPPISTES ROCHEFORTTRAPPISTES ROCHEFORT,BEER,ALE,BLACK/DARK,,,,9.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
ANHEUSER BUSCH INBEV,BELLE VUEBELLE VUE EXTRA,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,4.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X4,
MOULIN MECKERT DIEMER,AVOINORAVOINOR,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,3.9%,GLASS,BOTTLE,,330ML,X1,
BRASSERIE DES LEGENDES,GOUYASSEGOUYASSE,BEER,ALE,BLONDE/GOLD,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X3,+GLASS
ANHEUSER BUSCH INBEV,GOOSE ISLAND (ANHEUSER BUSCH INBEV)GOOSE ISLAND,BEER,ALE,BLONDE/GOLD,,,,4.2%,GLASS,BOTTLE,,355ML,X1,
ROMAN (BREWERY),ADRIAEN BROUWERADRIAEN BROUWER,BEER,ALE,BLACK/DARK,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,
COLRUYT,EVERYDAY (COLRUYT)EVERYDAY,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.7%,METAL,CAN,,500ML,X1,
ABDIJ WESTMALLE,WESTMALLEWESTMALLE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,9.5%,GLASS,BOTTLE,,330ML,X1,
BIERBROUWERIJ VERMEERSEN,BRUGSE ZOTBRUGSE ZOT,BEER,ALE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,,330ML,X1,
VAN HONSEBROUCK,KASTEEL (VAN HONSEBROUCK)KASTEEL,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,11%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
ANHEUSER BUSCH INBEV,CAMPBELLS (ANHEUSER BUSCH INBEV)CAMPBELLS,BEER,ALE,AMBER/COPPER,,,,7.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X6,
GENTSE GRUUT,GENTSE GRUUTGENTSE GRUUT,BEER,ALE,BLONDE/GOLD,,,,5.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
HET ANKER,GOUDEN CAROLUSGOUDEN CAROLUS,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
DUWAC & CO,LA MERE NOELLA MERE NOEL,BEER,,,,,,8.5%,GLASS,BOTTLE,,750ML,X1,
CORSENDONK,CORSENDONKCORSENDONK,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X2,+GLASSES
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,ALE,RED/RUBY,,FRUIT & ROSE,FRUIT ROUGES & BOIS DE ROSE,5%,GLASS,BOTTLE,,250ML,X6,
BRASSERIE LEFEBVRE,BLANCHE DE BRUXELLESBLANCHE DE BRUXELLES,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,4.5%,GLASS,BOTTLE,,750ML,X1,
BAVIK,BAVIKBAVIK,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
VAN STEENBERGE,PIRAATPIRAAT,BEER,ALE,AMBER/COPPER,,,,10.5%,GLASS,BOTTLE,,330ML,X4,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X30,
CARLSBERG,GRIMBERGEN (CARLSBERG)GRIMBERGEN,BEER,ALE,BLONDE/GOLD,,,,6.7%,METAL,CAN,,330ML,X1,
